UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_0,POSTED_BY_1,POSTED_BY_Builder,BHK_OR_RK_0,BHK_OR_RK_1
1,1,1,505,0,0,12,77,39,0,1,0,1,0
0,0,2,1050,1,1,22,75,48,1,0,0,1,0
0,1,2,1032,1,1,18,73,120,0,1,0,1,0
0,1,3,1396,1,1,12,77,40,0,1,0,1,0
0,0,2,918,1,1,19,73,65,0,1,0,1,0
0,0,3,1498,1,1,12,77,70,1,0,0,1,0
0,1,3,1755,1,1,31,75,380,0,1,0,1,0
0,0,4,2504,1,1,22,75,150,0,1,0,1,0
1,1,3,1405,0,1,19,73,110,0,1,0,1,0
0,0,1,637,1,1,19,72,100,0,1,0,1,0
1,1,2,505,0,1,28,77,19,0,1,0,1,0
1,0,2,1048,0,1,21,74,47,0,1,0,1,0
0,0,2,1160,1,1,18,73,76,0,1,0,1,0
0,0,3,1830,1,1,18,72,360,0,1,0,1,0
0,0,2,810,1,1,30,78,35,0,1,0,1,0
1,1,3,1032,0,0,12,80,31,0,1,0,1,0
0,0,1,8992,1,1,30,76,25,1,0,0,1,0
0,0,4,2300,1,1,28,76,130,0,1,0,1,0
0,0,2,1134,1,1,13,77,58,1,0,0,1,0
0,1,2,1372,1,1,13,77,120,1,0,0,1,0
0,0,3,1622,1,1,30,76,140,0,1,0,1,0
0,0,3,1250,1,1,13,80,55,1,0,0,1,0
0,0,4,2436,1,1,22,88,130,0,1,0,1,0
0,0,3,1559,1,1,12,77,110,0,1,0,1,0
0,0,4,3500,1,1,19,72,1250,0,1,0,1,0
0,0,2,1115,1,1,21,77,44,1,0,0,1,0
1,1,2,1103,0,0,13,77,100,0,0,1,1,0
0,0,2,712,1,1,22,88,27,1,0,0,1,0
1,0,2,492,0,1,24,78,110,0,1,0,1,0
1,1,1,483,0,0,18,73,34,0,0,1,1,0
0,0,4,5043,1,1,28,77,520,0,1,0,1,0
0,0,1,408,1,1,22,70,13,1,0,0,1,0
0,0,2,917,1,1,18,73,42,0,1,0,1,0
0,1,3,1600,1,1,50,4,74,1,0,0,1,0
0,0,2,1100,1,1,18,73,68,0,1,0,1,0
0,0,2,1350,1,1,30,76,47,0,1,0,1,0
0,0,3,1459,1,1,28,77,67,0,1,0,1,0
0,1,3,1571,1,1,28,77,46,0,1,0,1,0
0,0,2,736,1,1,22,88,25,1,0,0,1,0
0,1,2,1200,1,1,28,77,42,1,0,0,1,0
1,1,3,1585,0,1,13,77,110,1,0,0,1,0
0,1,3,1500,1,1,18,72,250,0,1,0,1,0
0,0,3,1570,1,1,28,77,95,0,1,0,1,0
1,1,2,649,0,1,19,72,120,0,1,0,1,0
0,0,3,2588,1,1,12,77,260,0,1,0,1,0
0,0,3,1819,1,1,12,77,90,0,1,0,1,0
1,0,2,967,0,1,12,77,51,0,1,0,1,0
0,1,3,1350,1,1,28,77,68,0,1,0,1,0
1,1,4,2236,0,1,26,81,120,0,1,0,1,0
0,0,2,849,1,1,12,77,45,0,1,0,1,0
0,0,3,1507,1,1,19,72,230,0,1,0,1,0
0,0,1,500,1,1,13,80,17,1,0,0,1,0
0,1,2,1296,1,1,13,80,72,1,0,0,1,0
1,0,2,848,0,0,22,86,21,0,0,1,1,0
0,0,3,1450,1,1,13,77,75,1,0,0,1,0
0,0,3,1100,1,1,22,88,37,1,0,0,1,0
0,1,3,1139,1,1,22,77,23,0,1,0,1,0
0,0,2,585,1,1,28,77,30,1,0,0,1,0
0,0,2,813,1,1,19,72,320,0,1,0,1,0
0,1,2,1031,1,1,18,73,58,0,1,0,1,0
0,1,3,1460,1,1,18,73,78,0,1,0,1,0
0,1,3,1615,1,1,28,77,130,0,1,0,1,0
0,0,2,910,1,1,12,77,52,1,0,0,1,0
0,0,2,1200,1,1,12,77,43,1,0,0,1,0
0,1,3,2912,1,1,28,77,320,0,1,0,1,0
0,0,4,4290,1,1,12,77,290,0,1,0,1,0
0,1,3,1751,1,1,12,78,230,0,1,0,1,0
1,0,3,1194,0,1,18,73,55,0,1,0,1,0
0,0,2,809,1,1,28,77,100,0,1,0,1,0
0,1,4,2124,1,1,12,77,180,0,1,0,1,0
0,1,2,885,1,1,19,72,430,0,1,0,1,0
0,0,2,1185,1,1,12,77,90,1,0,0,1,0
0,0,2,930,1,1,22,75,30,1,0,0,1,0
1,1,2,499,0,0,19,72,110,0,1,0,1,0
0,1,3,1576,1,1,28,77,38,1,0,0,1,0
0,0,3,2449,1,1,13,77,210,0,1,0,1,0
1,1,2,1448,0,1,18,73,140,0,1,0,1,0
0,1,3,1401,1,1,28,77,65,0,1,0,1,0
0,1,2,1153,1,1,22,73,25,1,0,0,1,0
0,0,1,600,1,1,18,73,33,1,0,0,1,0
1,1,1,454,0,0,18,73,72,0,1,0,1,0
0,0,1,895,1,0,21,78,32,0,0,1,1,0
0,0,2,1250,1,1,21,72,50,0,1,0,1,0
0,0,2,1140,1,1,18,73,85,0,1,0,1,0
0,0,2,1500,1,1,18,74,100,0,1,0,1,0
0,0,2,1225,1,1,12,74,65,1,0,0,1,0
0,1,4,2571,1,1,26,81,180,0,1,0,1,0
0,0,3,1600,1,1,18,73,250,0,1,0,1,0
0,1,3,1829,1,1,18,73,100,1,0,0,1,0
1,1,1,457,0,0,19,72,98,0,1,0,1,0
0,0,3,2300,1,1,22,88,300,0,1,0,1,0
0,1,3,2033,1,1,28,77,170,0,1,0,1,0
0,0,3,1851,1,1,18,72,950,0,1,0,1,0
0,0,3,1665,1,1,23,72,58,1,0,0,1,0
1,0,2,1122,0,1,12,77,78,0,1,0,1,0
0,0,1,651,1,1,28,77,20,1,0,0,1,0
1,1,3,1489,0,0,30,76,75,0,1,0,1,0
0,1,4,2189,1,0,30,76,81,0,1,0,1,0
0,0,2,980,1,1,26,75,32,1,0,0,1,0
0,1,2,1195,1,1,26,80,51,1,0,0,1,0
1,1,2,696,0,1,24,78,100,0,1,0,1,0
0,1,1,674,1,1,24,78,23,0,1,0,1,0
0,0,2,920,1,1,12,77,46,1,0,0,1,0
0,0,2,693,1,1,30,78,21,1,0,0,1,0
0,1,3,1605,1,1,28,76,110,0,1,0,1,0
0,0,2,1139,1,1,24,78,83,0,1,0,1,0
0,1,1,622,1,1,19,72,25,0,1,0,1,0
0,0,3,1738,1,1,18,73,140,0,1,0,1,0
0,0,3,1330,1,1,28,77,51,0,1,0,1,0
0,0,4,2800,1,1,19,72,700,0,1,0,1,0
0,0,2,730,1,1,21,79,40,1,0,0,1,0
0,0,3,1615,1,1,17,75,84,1,0,0,1,0
0,1,1,641,1,1,19,73,35,0,1,0,1,0
0,0,2,1055,1,1,22,88,32,0,1,0,1,0
1,1,2,1011,0,1,19,72,110,0,1,0,1,0
0,0,2,974,1,1,12,77,48,1,0,0,1,0
1,0,1,760,0,1,12,74,24,0,1,0,1,0
1,1,2,572,0,0,19,72,130,0,1,0,1,0
0,0,3,1500,1,1,28,77,50,1,0,0,1,0
1,0,3,1263,0,1,22,88,72,0,1,0,1,0
0,1,2,840,1,1,28,77,42,1,0,0,1,0
0,1,2,1100,1,0,17,83,36,0,0,1,1,0
0,0,3,1263,1,1,22,88,100,0,1,0,1,0
0,0,2,1282,1,1,18,73,68,0,1,0,1,0
0,0,1,450,1,1,24,79,85,0,1,0,1,0
0,0,3,1300,1,1,13,77,65,1,0,0,1,0
1,0,3,1265,0,1,23,86,25,1,0,0,1,0
0,0,2,883,1,1,28,77,33,0,1,0,1,0
1,1,3,1620,0,1,22,70,220,0,1,0,1,0
0,0,2,780,1,1,22,87,20,1,0,0,1,0
0,0,2,807,1,1,28,77,20,1,0,0,1,0
0,0,1,550,1,1,28,77,25,1,0,0,1,0
0,0,2,1000,1,1,9,76,51,1,0,0,1,0
1,0,2,1010,0,1,23,86,20,0,1,0,1,0
0,1,2,1000,1,1,20,78,55,1,0,0,1,0
0,0,3,1687,1,1,18,72,150,0,1,0,1,0
0,1,3,1645,1,1,18,73,61,0,1,0,1,0
0,0,3,1451,1,1,12,80,65,0,1,0,1,0
1,1,2,699,0,1,19,72,180,0,1,0,1,0
0,0,3,2071,1,1,58,-117,62,1,0,0,1,0
0,0,3,1869,1,0,28,76,110,0,1,0,1,0
1,1,1,463,0,0,12,77,21,0,1,0,1,0
0,0,4,2746,1,1,9,76,170,0,1,0,1,0
1,0,2,932,0,0,20,85,26,0,0,1,1,0
0,1,5,3558,1,1,22,75,110,0,1,0,1,0
0,0,2,1068,1,1,8,77,34,0,1,0,1,0
1,1,3,642,0,0,28,77,25,0,1,0,1,0
1,1,3,2995,0,1,35,136,330,0,1,0,1,0
0,0,3,1450,1,1,26,75,32,1,0,0,1,0
0,1,4,3193,1,1,18,72,800,0,1,0,1,0
0,0,2,1200,1,1,21,77,60,1,0,0,1,0
0,0,3,1699,1,1,18,72,44,1,0,0,1,0
0,0,3,1825,1,1,30,76,52,0,1,0,1,0
0,0,2,1050,1,1,19,72,110,0,1,0,1,0
0,0,1,675,1,1,18,73,60,0,1,0,1,0
0,0,2,820,1,1,22,73,25,1,0,0,1,0
0,0,3,1841,1,1,19,72,250,0,1,0,1,0
1,1,1,685,0,1,24,78,45,0,1,0,1,0
0,1,3,1995,1,1,13,77,160,0,1,0,1,0
0,0,3,1388,1,1,19,72,190,0,1,0,1,0
0,1,3,1711,1,1,12,77,140,0,1,0,1,0
0,0,2,875,1,1,23,86,90,0,1,0,1,0
0,0,3,1369,1,1,22,88,98,0,1,0,1,0
1,1,2,603,0,0,19,72,76,0,1,0,1,0
0,1,3,1333,1,1,22,73,1,1,0,0,1,0
1,0,2,1000,0,1,12,77,45,0,1,0,1,0
0,0,3,1375,1,1,30,76,42,0,1,0,1,0
0,0,1,635,1,1,12,77,29,0,1,0,1,0
0,0,3,1375,1,1,26,75,42,1,0,0,1,0
0,0,2,933,1,1,22,88,31,0,1,0,1,0
0,0,2,900,1,1,30,76,19,0,1,0,1,0
0,1,2,1200,1,1,28,77,38,0,1,0,1,0
0,0,3,2310,1,1,42,-87,950,0,1,0,1,0
0,1,2,1300,1,1,19,72,190,0,1,0,1,0
0,0,3,1245,1,1,22,88,52,0,1,0,1,0
0,0,1,610,1,1,18,73,50,0,1,0,1,0
0,0,3,2255,1,1,28,77,99,0,1,0,1,0
0,0,1,540,1,1,12,77,8,1,0,0,1,0
0,0,2,960,1,1,20,79,120,0,1,0,1,0
0,1,3,1752,1,1,28,77,130,0,1,0,1,0
1,1,2,491,0,0,24,78,45,0,1,0,1,0
0,0,2,1199,1,1,12,77,50,1,0,0,1,0
0,1,3,1444,1,1,12,77,93,0,1,0,1,0
0,0,2,1111,1,1,28,76,15,0,1,0,1,0
0,0,2,800,1,1,19,72,95,0,1,0,1,0
0,0,1,665,1,1,18,72,55,0,1,0,1,0
0,0,3,1699,1,1,28,76,70,0,1,0,1,0
0,0,3,1602,1,1,13,77,120,0,1,0,1,0
1,1,2,622,0,0,18,72,35,0,0,1,1,0
0,0,1,600,1,1,11,77,28,0,1,0,1,0
0,0,2,930,1,1,21,81,23,1,0,0,1,0
0,0,3,2255,1,1,22,88,130,0,1,0,1,0
0,0,3,2100,1,1,23,77,120,0,1,0,1,0
1,1,2,1149,0,1,12,77,150,0,1,0,1,0
0,0,2,850,1,1,28,77,45,1,0,0,1,0
0,0,3,1729,1,1,35,136,150,0,1,0,1,0
0,0,1,487,1,1,22,88,17,0,1,0,1,0
0,1,1,559,1,1,19,72,100,0,1,0,1,0
0,0,2,216494,1,1,24,78,420,0,1,0,1,0
0,1,3,1690,1,1,28,77,97,0,1,0,1,0
0,0,3,1448,1,1,28,76,67,0,1,0,1,0
0,0,2,1060,1,1,12,77,38,1,0,0,1,0
0,0,4,3250,1,1,21,73,150,0,1,0,1,0
0,0,2,1100,1,1,12,77,63,1,0,0,1,0
1,1,2,560,0,0,24,78,100,0,1,0,1,0
0,0,3,1599,1,1,20,85,65,1,0,0,1,0
1,0,2,687,0,1,22,87,18,1,0,0,1,0
0,0,1,600,1,1,18,72,66,0,1,0,1,0
0,0,3,1550,1,1,26,75,25,0,1,0,1,0
0,0,3,1315,1,1,13,77,170,1,0,0,1,0
0,0,2,1250,1,1,28,77,65,1,0,0,1,0
1,0,3,1414,0,1,28,77,74,1,0,0,1,0
0,0,2,899,1,1,26,80,35,1,0,0,1,0
0,0,3,988,1,1,22,88,36,0,1,0,1,0
0,0,4,2829,1,1,15,75,210,0,1,0,1,0
0,0,2,1033,1,1,15,73,70,0,1,0,1,0
0,0,2,900,1,1,11,79,37,1,0,0,1,0
0,0,2,850,1,1,22,88,28,0,1,0,1,0
0,1,1,747,1,0,12,80,39,0,1,0,1,0
0,0,2,1100,1,1,18,73,95,1,0,0,1,0
0,0,3,1250,1,1,25,85,50,1,0,0,1,0
1,1,1,431,0,0,19,72,64,0,1,0,1,0
0,0,3,1800,1,1,18,72,160,0,1,0,1,0
0,1,2,1150,1,1,28,76,43,0,1,0,1,0
0,0,2,918,1,1,19,73,52,0,1,0,1,0
0,0,1,670,1,1,22,73,12,1,0,0,1,0
0,1,2,921,1,1,24,78,72,0,1,0,1,0
0,0,2,1075,1,1,13,79,37,1,0,0,1,0
0,0,2,1074,1,1,28,77,30,0,1,0,1,0
0,1,3,1492,1,1,26,75,55,0,1,0,1,0
0,1,2,1301,1,1,24,78,16,0,1,0,1,0
1,1,2,985,0,1,18,73,50,0,1,0,1,0
1,0,3,1482,0,1,12,77,120,0,1,0,1,0
0,1,3,1575,1,1,21,77,62,0,1,0,1,0
0,0,3,1450,1,1,26,91,73,1,0,0,1,0
0,0,2,1113,1,1,12,80,40,0,1,0,1,0
0,1,2,963,1,1,28,77,25,0,1,0,1,0
0,0,3,1050,1,1,30,78,50,1,0,0,1,0
0,0,2,949,1,1,24,78,170,0,1,0,1,0
1,1,3,1160,0,1,18,73,53,0,1,0,1,0
0,0,3,2021,1,1,9,76,95,1,0,0,1,0
1,1,2,919,0,1,19,72,180,0,1,0,1,0
0,0,2,1187,1,1,13,80,80,1,0,0,1,0
0,0,2,1280,1,1,12,77,46,1,0,0,1,0
1,1,1,781,0,1,19,72,54,0,1,0,1,0
0,0,3,1500,1,1,19,72,390,1,0,0,1,0
0,0,2,1065,1,1,18,73,62,1,0,0,1,0
0,0,2,1300,1,1,13,79,48,1,0,0,1,0
1,1,1,651,0,1,24,78,100,0,1,0,1,0
0,0,2,760,1,1,22,88,15,0,1,0,1,0
0,0,2,1350,1,1,19,73,140,0,1,0,1,0
0,1,2,1224,1,1,22,75,30,0,1,0,1,0
0,0,1,296,1,1,21,77,4,1,0,0,1,0
0,0,2,1200,1,1,28,77,54,1,0,0,1,0
0,0,2,1109,1,1,28,77,56,0,1,0,1,0
0,1,2,771,1,1,28,76,99,0,1,0,1,0
1,1,2,988,0,1,19,72,160,0,1,0,1,0
0,0,2,850,1,1,22,70,20,1,0,0,1,0
1,0,2,1065,0,1,25,71,27,0,1,0,1,0
0,0,2,1106,1,1,9,76,65,0,1,0,1,0
0,0,3,1427,1,1,12,77,87,0,1,0,1,0
0,1,3,1850,1,1,26,75,70,0,1,0,1,0
0,1,3,2017,1,0,13,77,82,0,0,1,1,0
0,0,2,544,1,1,22,70,32,1,0,0,1,0
1,1,1,675,0,1,28,77,30,0,1,0,1,0
0,0,2,1092,1,1,26,75,34,1,0,0,1,0
0,0,2,979,1,1,21,81,42,1,0,0,1,0
0,0,4,2625,1,1,30,76,91,0,1,0,1,0
0,0,2,925,1,1,18,73,55,0,1,0,1,0
0,0,2,750,1,1,28,76,15,1,0,0,1,0
1,1,2,1260,0,1,13,77,81,0,1,0,1,0
0,0,2,640,1,1,22,72,15,1,0,0,1,0
0,0,1,450,1,1,19,73,30,0,1,0,0,1
0,1,2,495,1,0,19,73,47,0,1,0,1,0
0,0,3,1649,1,1,22,70,45,1,0,0,1,0
0,1,3,1687,1,1,12,77,160,0,1,0,1,0
0,0,2,1350,1,1,22,82,50,1,0,0,1,0
0,0,1,225,1,1,18,72,76,0,1,0,1,0
0,1,3,2016,1,1,13,77,280,0,1,0,1,0
0,0,2,1200,1,1,28,77,60,1,0,0,1,0
1,1,2,950,0,0,18,72,360,0,1,0,1,0
1,1,1,700,0,1,21,74,45,0,1,0,1,0
0,0,3,1400,1,1,12,77,85,1,0,0,1,0
0,0,3,1577,1,1,26,81,120,0,1,0,1,0
0,1,2,500,1,0,17,75,23,0,0,1,1,0
1,0,2,990,0,1,29,76,50,1,0,0,1,0
0,0,3,2250,1,1,19,72,600,0,1,0,1,0
0,0,2,800,1,1,27,77,25,1,0,0,1,0
0,0,2,700,1,1,26,75,39,1,0,0,1,0
0,0,1,800,1,1,21,72,19,1,0,0,1,0
0,0,4,3596,1,1,12,77,280,0,1,0,1,0
0,0,3,1775,1,1,28,77,95,1,0,0,1,0
0,0,2,800,1,1,12,77,29,0,1,0,1,0
0,1,2,1299,1,1,21,79,45,1,0,0,1,0
0,1,2,1171,1,1,12,77,110,1,0,0,1,0
0,0,1,860,1,1,18,73,38,1,0,0,1,0
0,0,2,1049,1,1,19,73,91,0,1,0,1,0
0,0,3,1725,1,1,52,-8,78,1,0,0,1,0
1,1,2,1092,0,1,18,73,56,0,1,0,1,0
0,0,2,1130,1,1,18,73,64,0,1,0,1,0
0,1,3,1541,1,1,13,80,69,1,0,0,1,0
0,0,4,4067,1,1,21,72,200,1,0,0,1,0
0,0,2,1060,1,1,19,73,92,0,1,0,1,0
0,1,2,1350,1,1,19,72,280,0,1,0,1,0
0,0,3,1402,1,1,16,80,70,1,0,0,1,0
0,0,2,1176,1,1,26,80,48,0,1,0,1,0
0,0,3,2106,1,1,40,-85,150,0,1,0,1,0
0,0,2,968,1,1,18,72,150,0,1,0,1,0
0,0,3,1400,1,1,25,75,38,1,0,0,1,0
0,1,3,1819,1,1,28,76,100,0,1,0,1,0
0,1,2,964,1,1,12,77,23,1,0,0,1,0
0,0,2,712,1,1,22,88,25,1,0,0,1,0
1,1,4,2600,0,1,19,72,1090,0,1,0,1,0
0,0,3,1312,1,1,22,88,150,1,0,0,1,0
0,0,2,650,1,1,23,77,16,1,0,0,1,0
0,1,2,1204,1,1,30,78,55,0,1,0,1,0
0,0,1,449,1,1,28,77,12,0,1,0,1,0
0,0,2,854,1,1,13,77,47,1,0,0,1,0
0,0,2,900,1,1,28,77,25,0,1,0,1,0
0,0,3,843,1,1,13,80,50,1,0,0,1,0
0,0,1,585,1,1,24,78,50,0,1,0,1,0
0,0,3,1750,1,1,19,73,150,0,1,0,1,0
0,1,3,1375,1,1,28,77,50,1,0,0,1,0
0,0,2,830,1,1,13,74,21,1,0,0,1,0
1,1,3,895,0,0,18,72,170,0,1,0,1,0
0,0,2,1012,1,1,12,77,32,1,0,0,1,0
0,0,3,2057,1,1,28,78,75,1,0,0,1,0
0,1,4,1306,1,1,28,77,54,0,1,0,1,0
0,0,2,1070,1,1,21,73,53,0,1,0,1,0
0,1,3,1983,1,1,28,76,110,0,1,0,1,0
0,0,2,1170,1,1,26,78,32,1,0,0,1,0
0,0,3,1180,1,1,13,77,45,1,0,0,1,0
0,0,2,1334,1,1,30,76,28,0,1,0,1,0
0,0,1,583,1,1,13,80,27,0,1,0,1,0
0,0,2,980,1,1,28,77,25,0,1,0,1,0
0,0,2,1110,1,1,22,72,35,1,0,0,1,0
0,1,3,1299,1,1,13,77,79,1,0,0,1,0
0,0,2,1200,1,1,28,76,56,0,1,0,1,0
0,0,3,2502,1,1,21,72,120,0,1,0,1,0
1,1,2,984,0,1,19,72,95,0,1,0,1,0
0,0,2,984,1,1,12,77,40,0,1,0,1,0
0,0,2,1050,1,1,22,88,95,0,1,0,1,0
0,0,2,970,1,1,24,78,110,0,1,0,1,0
0,0,4,2660,1,1,22,73,99,1,0,0,1,0
0,0,2,899,1,1,22,88,60,0,1,0,1,0
0,1,4,2695,1,1,13,77,190,0,1,0,1,0
0,1,2,950,1,1,28,77,50,0,1,0,1,0
0,0,2,950,1,1,19,72,80,0,1,0,1,0
0,0,2,1130,1,1,19,72,1050,0,1,0,1,0
0,1,3,1481,1,1,30,76,68,0,1,0,1,0
0,1,2,1199,1,1,24,72,40,0,1,0,1,0
0,0,3,1660,1,1,28,77,96,1,0,0,1,0
0,0,3,1250,1,1,22,88,67,0,1,0,1,0
0,0,2,600,1,1,18,73,48,1,0,0,1,0
0,0,1,555,1,1,28,77,27,1,0,0,1,0
0,1,2,1026,1,1,19,72,94,0,1,0,1,0
0,0,1,700,1,1,19,73,50,0,1,0,1,0
0,0,3,2368,1,1,15,73,260,0,1,0,1,0
0,0,2,1000,1,1,24,78,140,0,1,0,1,0
0,0,1,675,1,1,22,73,12,1,0,0,1,0
1,1,1,560,0,1,19,72,39,0,1,0,1,0
0,0,2,1000,1,1,25,86,24,0,1,0,1,0
1,0,1,785,0,1,19,72,89,0,1,0,1,0
1,0,1,420,0,0,10,76,19,0,0,1,1,0
0,0,2,910,1,1,18,73,24,1,0,0,1,0
1,1,2,1069,0,1,19,72,170,0,1,0,1,0
0,0,4,2400,1,1,28,77,140,0,1,0,1,0
0,0,2,920,1,1,28,76,60,0,1,0,1,0
0,0,3,1500,1,1,22,73,36,0,1,0,1,0
0,1,1,690,1,1,24,78,92,0,1,0,1,0
0,0,2,1050,1,1,19,73,77,0,1,0,1,0
1,1,3,954,0,0,18,73,56,0,1,0,1,0
0,1,2,1102,1,1,13,77,57,1,0,0,1,0
0,0,2,1000,1,1,16,80,35,1,0,0,1,0
0,1,2,92383,1,0,13,77,9000,0,1,0,1,0
0,1,2,1465,1,1,28,77,70,0,1,0,1,0
1,1,1,600,0,0,12,80,46,0,1,0,1,0
0,0,2,1200,1,1,30,75,49,1,0,0,1,0
0,0,1,500,1,1,22,73,11,1,0,0,1,0
1,1,2,604,0,1,26,75,110,0,1,0,1,0
0,0,2,1025,1,1,22,88,35,1,0,0,1,0
0,0,3,1345,1,1,22,88,90,0,1,0,1,0
0,0,3,2400,1,1,11,79,170,0,1,0,1,0
0,0,2,1300,1,1,22,73,45,1,0,0,1,0
0,1,4,2771,1,1,28,77,130,0,1,0,1,0
0,0,2,1010,1,1,12,77,77,1,0,0,1,0
0,0,4,2833,1,1,9,76,230,0,1,0,1,0
0,0,4,3800,1,1,13,77,380,0,1,0,1,0
0,0,1,549,1,1,21,72,15,1,0,0,1,0
0,0,2,1099,1,1,21,73,19,1,0,0,1,0
0,0,4,3285,1,1,9,76,320,0,1,0,1,0
0,0,1,419,1,1,26,86,20,1,0,0,1,0
1,1,3,2250,0,1,30,76,76,0,1,0,1,0
0,0,2,1050,1,1,28,76,18,1,0,0,1,0
1,0,3,1323,0,1,26,91,46,0,1,0,1,0
1,0,2,1049,0,1,28,77,40,1,0,0,1,0
0,1,3,1328,1,1,19,72,110,0,1,0,1,0
1,1,2,1113,0,0,12,77,66,0,1,0,1,0
0,1,2,1069,1,1,19,72,210,0,1,0,1,0
0,0,3,1697,1,1,18,73,160,0,1,0,1,0
0,0,3,1706,1,1,28,77,120,0,1,0,1,0
0,0,3,2812,1,1,22,88,260,0,1,0,1,0
0,0,2,925,1,1,28,77,31,0,1,0,1,0
0,0,3,1674,1,1,28,77,110,0,1,0,1,0
1,0,1,385,0,1,18,73,24,0,1,0,1,0
1,1,2,669,0,0,19,72,85,0,1,0,1,0
1,0,3,1118,0,1,22,88,36,0,1,0,1,0
1,0,2,759,0,1,21,79,16,1,0,0,1,0
1,0,3,1571,0,1,17,83,110,0,1,0,1,0
1,1,3,1204,0,1,26,75,29,1,0,0,1,0
0,0,2,777,1,1,12,80,33,0,1,0,1,0
0,0,1,635,1,1,18,72,65,0,1,0,1,0
0,1,4,1490,1,1,19,72,410,0,1,0,1,0
0,0,3,1480,1,1,26,81,50,1,0,0,1,0
0,0,2,1175,1,1,18,73,75,0,1,0,1,0
0,0,2,979,1,1,10,76,38,1,0,0,1,0
0,0,2,1055,1,1,12,77,65,0,1,0,1,0
0,0,3,1450,1,1,12,77,42,1,0,0,1,0
0,0,3,1749,1,1,26,75,80,0,1,0,1,0
0,0,1,598,1,1,18,73,36,1,0,0,1,0
0,0,1,622,1,1,18,73,38,0,1,0,1,0
0,0,2,808,1,1,12,80,38,0,1,0,1,0
0,1,3,1513,1,1,26,75,46,0,1,0,1,0
1,1,3,2081,0,1,18,72,620,0,1,0,1,0
1,0,3,1234,0,1,26,88,39,0,1,0,1,0
0,1,3,1554,1,1,28,77,71,0,1,0,1,0
1,1,2,1290,0,1,30,76,62,0,1,0,1,0
0,0,2,1008,1,1,23,72,36,1,0,0,1,0
0,0,2,1068,1,1,19,72,170,0,1,0,1,0
0,0,3,1389,1,1,28,76,21,0,1,0,1,0
0,0,2,1100,1,1,18,73,80,0,1,0,1,0
0,0,2,1250,1,1,26,80,50,1,0,0,1,0
0,0,2,1100,1,1,28,77,62,0,1,0,1,0
0,0,1,402,1,1,19,74,18,1,0,0,1,0
1,1,4,2250,0,1,30,76,95,0,1,0,1,0
0,1,2,1074,1,1,19,72,130,0,1,0,1,0
1,1,1,525,0,1,24,78,64,0,1,0,1,0
0,1,3,1660,1,1,28,77,120,1,0,0,1,0
0,0,3,1573,1,1,30,76,84,0,1,0,1,0
0,0,2,1025,1,1,21,72,31,0,1,0,1,0
0,0,2,800,1,1,26,73,25,1,0,0,1,0
0,1,3,1358,1,1,26,81,47,0,1,0,1,0
0,0,1,430,1,1,25,82,25,0,1,0,1,0
0,0,3,1820,1,1,24,78,90,0,1,0,1,0
0,0,4,3850,1,1,28,77,380,0,1,0,1,0
0,1,2,1124,1,1,27,78,27,0,1,0,1,0
0,0,3,1890,1,1,13,74,85,1,0,0,1,0
0,1,1,420,1,1,18,73,22,0,1,0,1,0
0,1,2,987,1,1,18,73,46,0,1,0,1,0
0,0,2,932,1,1,18,72,110,0,1,0,1,0
0,0,3,1036,1,1,26,75,33,0,1,0,1,0
0,0,2,1650,1,1,13,80,120,1,0,0,1,0
0,1,3,3163,1,1,28,77,190,0,1,0,1,0
0,0,1,550,1,1,30,76,19,0,1,0,1,0
0,0,1,436,1,1,19,75,31,1,0,0,1,0
0,1,2,771,1,1,30,76,11,1,0,0,1,0
0,0,2,590,1,1,12,80,28,1,0,0,1,0
1,1,2,1084,0,1,28,77,85,1,0,0,1,0
0,1,1,630,1,1,30,78,19,1,0,0,1,0
0,0,1,592,1,1,19,75,18,1,0,0,1,0
0,0,4,6829,1,1,12,77,690,0,1,0,1,0
0,0,3,1275,1,1,25,85,45,0,1,0,1,0
0,0,1,624,1,1,12,80,52,0,1,0,1,0
1,0,4,1625,0,1,22,88,130,0,1,0,1,0
0,0,2,1250,1,1,28,76,58,0,1,0,1,0
0,0,4,2773,1,1,19,72,870,0,1,0,1,0
0,0,3,1586,1,1,26,75,36,1,0,0,1,0
0,0,1,750,1,1,12,77,41,1,0,0,1,0
0,0,3,2454,1,1,12,77,270,0,1,0,1,0
0,0,2,600,1,1,30,75,19,1,0,0,1,0
0,0,2,1098,1,1,18,73,160,0,1,0,1,0
0,0,3,1310,1,1,22,88,60,0,1,0,1,0
0,0,2,1351,1,1,19,72,240,0,1,0,1,0
0,0,2,988,1,1,13,80,71,0,1,0,1,0
0,0,2,1386,1,1,28,76,40,1,0,0,1,0
0,0,1,575,1,1,20,72,57,0,1,0,1,0
0,0,3,1283,1,1,23,72,40,1,0,0,1,0
1,1,1,580,0,1,19,72,73,0,1,0,1,0
0,0,3,1524,1,1,13,78,80,0,1,0,1,0
0,0,2,1171,1,1,12,77,65,1,0,0,1,0
0,0,3,1284,1,1,24,73,33,1,0,0,1,0
0,0,2,1104,1,1,28,77,35,1,0,0,1,0
0,1,3,1534,1,1,28,76,37,0,1,0,1,0
